"","KeyCount","RebalanceActive","MaxFixedCache2BranchLength","RebalancingMode","Cache1Items","Cache2Items","Cache2ItemsGone","AvgTime"
"4836",2000,TRUE,9,"Heavy",332.5,1050.75,3555.75,17.75
"4837",2000,TRUE,9,"Mixed",318.5,1042,3604.5,18
"4838",2000,FALSE,9,"None",298,1110.75,4567.25,22.25
"4839",2000,TRUE,10,"Light",341.5,1081.75,4567.75,22
"4840",2000,TRUE,10,"Heavy",200.5,1390.75,974.5,7.25
"4841",2000,TRUE,10,"Mixed",233.75,1256.75,1904,10.5
"4842",2000,FALSE,10,"None",321,1166,3574.25,17.5
"4843",2000,TRUE,11,"Light",229.75,1361.25,2124,11
"4844",2000,TRUE,11,"Heavy",146.25,1507.75,527,5
"4845",2000,TRUE,11,"Mixed",145.25,1527,817.25,5.75
"4846",2000,FALSE,11,"None",293,1194.25,3200.25,16
"4847",2000,TRUE,12,"Light",240.75,1315.25,2126.5,11.75
"4848",2000,TRUE,12,"Heavy",112,1586.5,504.75,5
"4849",2000,TRUE,12,"Mixed",80.5,1584.75,388.5,4
"4850",2000,FALSE,12,"None",256.25,1273,2704.75,14
"4851",2000,TRUE,13,"Light",231.5,1329.5,2031.5,11.25
"4852",2000,TRUE,13,"Heavy",90.25,1635.25,208.5,3.25
"4853",2000,TRUE,13,"Mixed",94.25,1628,180.75,3.25
"4854",2000,FALSE,13,"None",244.75,1301,2588,13.75
"4855",2000,TRUE,14,"Light",194.5,1399.5,1269.5,8.25
"4856",2000,TRUE,14,"Heavy",112.5,1594.5,192.75,3
"4857",2000,TRUE,14,"Mixed",86.5,1644,82.75,2.25
"4858",2000,FALSE,14,"None",204,1401.75,1753.75,9.5
"4859",2000,TRUE,15,"Light",175.75,1440,954.5,6
"4860",2000,TRUE,15,"Heavy",85.75,1644.75,50.5,2.25
"4861",2000,TRUE,15,"Mixed",171,1446,1277,7.75
"4862",2000,FALSE,15,"None",192.75,1420,1392,8
"4863",2000,TRUE,16,"Light",164.75,1466.25,1196.5,7
"4864",2000,TRUE,16,"Heavy",169,1486.75,1279.25,7.5
"4865",2000,TRUE,16,"Mixed",167,1521.5,1052,6.75
"4866",2000,FALSE,16,"None",162,1497,1153,7
"4867",2000,TRUE,17,"Light",143.5,1539,744,5.25
"4868",2000,TRUE,17,"Heavy",152.5,1513.25,927.5,6
"4869",2000,TRUE,17,"Mixed",148.75,1509.5,815,5.25
"4870",2000,FALSE,17,"None",144.75,1524,688.25,4.75
"4871",2000,TRUE,8,"Light",363.5,1036.25,4833.5,22.5
"4872",2000,TRUE,8,"Heavy",357.75,1044.5,4694,22.25
"4873",2000,TRUE,8,"Mixed",344.5,1101.25,4432,21.75
"4874",2000,FALSE,8,"None",268.75,1262.75,1869,10.25
"4875",2000,TRUE,9,"Light",333,1083.25,4771.25,22.5
"4876",2000,TRUE,9,"Heavy",339.75,1063.25,4602,22
"4877",2000,TRUE,9,"Mixed",329.25,1095,3708.25,18.25
"4878",2000,FALSE,9,"None",335.5,1109.75,4465.25,21.25
"4879",2000,TRUE,10,"Light",304.5,1129.75,3968.75,19.25
"4880",2000,TRUE,10,"Heavy",268.25,1311.75,2924.25,14.5
"4881",2000,TRUE,10,"Mixed",302.5,1437,3423.5,16.75
"4882",2000,FALSE,10,"None",295.75,1193.75,3949.25,19
"4883",2000,TRUE,11,"Light",280.5,1424.75,3402.5,16.5
"4884",2000,TRUE,11,"Heavy",286,1239,3080.25,15
"4885",2000,TRUE,11,"Mixed",291.5,1165.25,3698.5,18
"4886",2000,FALSE,11,"None",263.75,1302.5,2913.5,14.75
"4887",2000,TRUE,12,"Light",261.5,1254,2419.25,12.5
"4888",2000,TRUE,12,"Heavy",229,1323.75,1841.5,10
"4889",2000,TRUE,12,"Mixed",256.25,1282.75,2813.5,14
"4890",2000,FALSE,12,"None",256,1287,2465.25,12.5
"4891",2000,TRUE,13,"Light",217,1356.75,1873.25,10.25
"4892",2000,TRUE,13,"Heavy",98,1622.25,53.25,2.75
"4893",2000,TRUE,13,"Mixed",95.25,1626.5,141.75,3
"4894",2000,FALSE,13,"None",210.5,1375.25,2067,11.25
"4895",2000,TRUE,14,"Light",157,1491.25,536.75,4.5
"4896",2000,TRUE,14,"Heavy",95.25,1631,61,2.75
"4897",2000,TRUE,14,"Mixed",91.75,1635.5,36.25,2.25
"4898",2000,FALSE,14,"None",206,1365.75,1643.25,9.25
"4899",2000,TRUE,15,"Light",176,1458.25,1432.5,8.25
"4900",2000,TRUE,15,"Heavy",120,1575.25,636.5,5.75
"4901",2000,TRUE,15,"Mixed",90,1639.25,0,2.25
"4902",2000,FALSE,15,"None",180.5,1424,1270,7.25
"4903",2000,TRUE,16,"Light",166.5,1474,1068,6.5
"4904",2000,TRUE,16,"Heavy",89,1640.25,74.25,2.5
"4905",2000,TRUE,16,"Mixed",151.75,1522,931.5,5.75
"4906",2000,FALSE,16,"None",143.5,1519.25,867.25,6
"4907",2000,TRUE,17,"Light",107.5,1592.5,212.5,3
"4908",2000,TRUE,17,"Heavy",153.75,1507.5,772.5,5.75
"4909",2000,TRUE,17,"Mixed",89.75,1628.25,117,2.75
"4910",2000,FALSE,17,"None",158.25,1504.75,930,6.25
"4911",2000,TRUE,8,"Light",345.5,1119.25,4420.75,21.25
"4912",2000,TRUE,8,"Heavy",304.25,1183.75,4235.5,20.75
"4913",2000,TRUE,8,"Mixed",221.25,1192.75,3115,16
"4914",2000,FALSE,8,"None",335.75,1049.75,3309.25,16
"4915",2000,TRUE,9,"Light",301.5,1162.25,3506.75,17
"4916",2000,TRUE,9,"Heavy",320.5,1131.75,4426.25,21.25
"4917",2000,TRUE,9,"Mixed",316.75,1134.5,4409,21
"4918",2000,FALSE,9,"None",328,1097.5,3125.75,15.75
"4919",2000,TRUE,10,"Light",315,1165.5,3159.75,16
"4920",2000,TRUE,10,"Heavy",293,1435.75,3017.5,14.75
"4921",2000,TRUE,10,"Mixed",235.25,1319.25,2202.25,11.5
"4922",2000,FALSE,10,"None",297.5,1145,3122.75,15
"4923",2000,TRUE,11,"Light",279.5,1201.75,3083.5,15
"4924",2000,TRUE,11,"Heavy",307,1187.75,3451.25,17
"4925",2000,TRUE,11,"Mixed",303.5,1144.5,3532.75,17.5
"4926",2000,FALSE,11,"None",277.25,1314,2651,13.75
"4927",2000,TRUE,12,"Light",245,1329.25,2575.75,13.25
"4928",2000,TRUE,12,"Heavy",248.75,1292.5,2651.75,13.5
"4929",2000,TRUE,12,"Mixed",246.75,1440.25,2487.5,12.5
"4930",2000,FALSE,12,"None",253.75,1314.75,2587,13.25
"4931",2000,TRUE,13,"Light",234,1319.25,2409.25,12.25
"4932",2000,TRUE,13,"Heavy",200,1384.5,1483,8.75
"4933",2000,TRUE,13,"Mixed",217.75,1359,1728.5,9.5
"4934",2000,FALSE,13,"None",228.5,1327.75,2077,11
"4935",2000,TRUE,14,"Light",190,1425,1516.25,8.25
"4936",2000,TRUE,14,"Heavy",94.25,1630.25,36,2.5
"4937",2000,TRUE,14,"Mixed",164,1500.25,1375.5,8.5
"4938",2000,FALSE,14,"None",217.25,1356.75,1945.75,10.25
"4939",2000,TRUE,15,"Light",187,1436.75,1636,9.25
"4940",2000,TRUE,15,"Heavy",163.75,1474.75,1103.75,8.25
"4941",2000,TRUE,15,"Mixed",179.25,1432.5,1298.5,7.25
"4942",2000,FALSE,15,"None",186.25,1416.5,1443.75,8
"4943",2000,TRUE,16,"Light",160.75,1468.25,890.5,5.75
"4944",2000,TRUE,16,"Heavy",166,1463.25,1161.25,7
"4945",2000,TRUE,16,"Mixed",166.25,1476.5,1065.5,6.5
"4946",2000,FALSE,16,"None",153.5,1470,895,5.75
"4947",2000,TRUE,17,"Light",135.25,1533.5,743,5.25
"4948",2000,TRUE,17,"Heavy",144.25,1522.5,684.5,4.75
"4949",2000,TRUE,17,"Mixed",140,1540.5,797.75,5.5
"4950",2000,FALSE,17,"None",145.75,1521.5,879,5.75
"4951",2000,TRUE,8,"Light",380.25,995,4932,23.5
"4952",2000,TRUE,8,"Heavy",366.5,975.25,5150.75,24.75
"4953",2000,TRUE,8,"Mixed",342.75,1148.25,4944,24
"4954",2000,FALSE,8,"None",312.75,1146.75,4416.5,22
"4955",2000,TRUE,9,"Light",359.25,1098,4762,22.75
"4956",2000,TRUE,9,"Heavy",325.75,1177,3391.75,17
"4957",2000,TRUE,9,"Mixed",318.75,1143,3397.75,17
"4958",2000,FALSE,9,"None",342.25,1106.75,4373,21.5
"4959",2000,TRUE,10,"Light",321.25,1165,4267,20.75
"4960",2000,TRUE,10,"Heavy",234.5,1340,1573.75,9
"4961",2000,TRUE,10,"Mixed",219.25,1315,1456.5,8.5
"4962",2000,FALSE,10,"None",315.5,1202.75,3315.25,16.25
"4963",2000,TRUE,11,"Light",283.75,1230,3125.5,15.75
"4964",2000,TRUE,11,"Heavy",249.75,1330.5,2842.75,14.25
"4965",2000,TRUE,11,"Mixed",288.25,1216.75,2531.5,13.75
"4966",2000,FALSE,11,"None",278,1278.5,3390,16.75
"4967",2000,TRUE,12,"Light",293.5,1094.5,3108.75,15.5
"4968",2000,TRUE,12,"Heavy",106.5,1601.5,242.25,3.75
"4969",2000,TRUE,12,"Mixed",110.5,1587.5,250.5,3.75
"4970",2000,FALSE,12,"None",291.25,1181.75,3195,16.25
"4971",2000,TRUE,13,"Light",229,1356.25,1797.75,10
"4972",2000,TRUE,13,"Heavy",98.5,1622,249,3.5
"4973",2000,TRUE,13,"Mixed",88.5,1615.75,113.5,2.75
"4974",2000,FALSE,13,"None",231.5,1310.25,2466.25,13.25
"4975",2000,TRUE,14,"Light",110.25,1517.5,607,4.75
"4976",2000,TRUE,14,"Heavy",154.5,1500,685.5,6
"4977",2000,TRUE,14,"Mixed",197.75,1464,1436.75,8.25
"4978",2000,FALSE,14,"None",183,1410.5,1291.75,7.5
"4979",2000,TRUE,15,"Light",176.5,1452,1144.25,6.75
"4980",2000,TRUE,15,"Heavy",177.75,1448.5,1136.5,6.5
"4981",2000,TRUE,15,"Mixed",184.25,1421.25,1499.75,8.5
"4982",2000,FALSE,15,"None",183.5,1423.5,1716.25,9.5
"4983",2000,TRUE,16,"Light",166.5,1470.25,1050.75,6.5
"4984",2000,TRUE,16,"Heavy",162,1466,1036.25,6.5
"4985",2000,TRUE,16,"Mixed",165.25,1469.5,1018.5,6.75
"4986",2000,FALSE,16,"None",168,1465.5,1156.75,7
"4987",2000,TRUE,17,"Light",128.25,1553.5,536.25,4.5
"4988",2000,TRUE,17,"Heavy",86,1645,134.25,2.75
"4989",2000,TRUE,17,"Mixed",154.25,1497.75,948.5,6
"4990",2000,FALSE,17,"None",150.5,1490.25,851.25,5.5
"4991",2000,TRUE,8,"Light",347.5,1019.25,4377.25,20.75
"4992",2000,TRUE,8,"Heavy",376.5,985.75,4880.25,23
"4993",2000,TRUE,8,"Mixed",406.5,1007.5,5102,24
"4994",2000,FALSE,8,"None",360.25,1054.5,5657.25,26.25
"4995",2000,TRUE,9,"Light",330.5,1131.75,3658.25,17.75
"4996",2000,TRUE,9,"Heavy",318.75,1193,3550.25,17.25
"4997",2000,TRUE,9,"Mixed",337.75,1114.25,3700,17.75
"4998",2000,FALSE,9,"None",312.5,1222.5,4146,19.75
"4999",2000,TRUE,10,"Light",314,1151,3593.25,17.25
"5000",2000,TRUE,10,"Heavy",318,1126,3706.5,18
"5001",2000,TRUE,10,"Mixed",279.5,1252.5,2682.5,14
"5002",2000,FALSE,10,"None",337.5,1078.25,4280.5,20.5
"5003",2000,TRUE,11,"Light",307.75,1213.5,3703.25,18.25
"5004",2000,TRUE,11,"Heavy",204.5,1418,1812.25,10.25
"5005",2000,TRUE,11,"Mixed",152,1514.5,1196.75,7.5
"5006",2000,FALSE,11,"None",296.5,1161.75,3577,17.5
"5007",2000,TRUE,12,"Light",249.75,1237,2348.5,12.5
"5008",2000,TRUE,12,"Heavy",113.5,1589.25,670,5.25
"5009",2000,TRUE,12,"Mixed",127.75,1560.25,785.5,5.5
"5010",2000,FALSE,12,"None",264,1236.5,2920,14.5
"5011",500,TRUE,10,"Mixed",22,416.5,10,2.25
"5012",500,FALSE,10,"None",46,376.25,163.5,5
"5013",500,TRUE,11,"Light",41,370,112.25,4.25
"5014",500,TRUE,11,"Heavy",21.5,417.75,5.75,2.25
"5015",500,TRUE,11,"Mixed",21.25,420,8.25,2.25
"5016",500,FALSE,11,"None",35.25,389.75,83.5,3.75
"5017",500,TRUE,12,"Light",36.25,389,92,3.5
"5018",500,TRUE,12,"Heavy",24.75,409.75,19.75,2.5
"5019",500,TRUE,12,"Mixed",29,406,51.25,3.25
"5020",500,FALSE,12,"None",25.75,408,28.25,3
"5021",500,TRUE,13,"Light",31.5,396.25,61.5,3.75
"5022",500,TRUE,13,"Heavy",22.5,415.5,3,2
"5023",500,TRUE,13,"Mixed",23.5,414.75,13,2.5
"5024",500,FALSE,13,"None",25.25,414,28.5,3.25
"5025",500,TRUE,14,"Light",28,403,49,2.75
"5026",500,TRUE,14,"Heavy",20.75,420.75,0.25,2.25
"5027",500,TRUE,14,"Mixed",20.75,417.75,0,2.25
"5028",500,FALSE,14,"None",22,413.5,9.5,2.25
"5029",500,TRUE,15,"Light",24,411,15.25,2.5
"5030",500,TRUE,15,"Heavy",20.75,421,0,2
"5031",500,TRUE,15,"Mixed",20.5,421,0.75,2.5
"5032",500,FALSE,15,"None",21.5,419,3,2
"5033",500,TRUE,16,"Light",29.25,400.75,58,3.25
"5034",500,TRUE,16,"Heavy",20.75,420.75,0,2.25
"5035",500,TRUE,16,"Mixed",21.25,419.5,1,2.25
"5036",500,FALSE,16,"None",21.5,419,1.25,2.25
"5037",500,TRUE,17,"Light",21,420.5,0.75,1.75
"5038",500,TRUE,17,"Heavy",23.25,414,0.25,1.75
"5039",500,TRUE,17,"Mixed",20.75,420.75,0,2.25
"5040",500,FALSE,17,"None",21.25,420,0.5,1.75
"5041",2000,TRUE,13,"Light",199,1529,1524.75,8.75
"5042",2000,TRUE,13,"Heavy",85.75,1621.75,93.5,2.5
"5043",2000,TRUE,13,"Mixed",182.75,1385,1459,8.5
"5044",2000,FALSE,13,"None",180.25,1289.75,2386,12.5
"5045",2000,TRUE,14,"Light",203.25,1369.75,1824.5,10.5
"5046",2000,TRUE,14,"Heavy",59.5,1603.25,63.5,2.25
"5047",2000,TRUE,14,"Mixed",55.5,1622,42,2.5
"5048",2000,FALSE,14,"None",209.25,1461,1671.25,9.25
"5049",2000,TRUE,15,"Light",142.25,1503.75,640.75,5.25
"5050",2000,TRUE,15,"Heavy",87.75,1642.5,21.25,2.5
"5051",2000,TRUE,15,"Mixed",75.25,1622.25,9.5,2.25
"5052",2000,FALSE,15,"None",173.75,1366.5,1856.25,10.5
"5053",2000,TRUE,16,"Light",98.5,1603.5,285,3.25
"5054",2000,TRUE,16,"Heavy",86.25,1645.5,24.75,2
"5055",2000,TRUE,16,"Mixed",86,1644.75,10.75,2.5
"5056",2000,FALSE,16,"None",147.5,1449.25,1190.5,7.25
"5057",2000,TRUE,17,"Light",120,1517,667.75,5
"5058",2000,TRUE,17,"Heavy",63.5,1625,48.5,2.5
"5059",2000,TRUE,17,"Mixed",56.5,1624.25,25,2.25
"5060",2000,FALSE,17,"None",150.25,1485.5,1048.5,6.5
"5061",2000,TRUE,8,"Light",369.75,1045,5672.5,27
"5062",2000,TRUE,8,"Heavy",365.75,1029.75,4533.25,22
"5063",2000,TRUE,8,"Mixed",366.75,1089.25,4606.25,22.25
"5064",2000,FALSE,8,"None",367.75,1074.25,4563.25,22
"5065",2000,TRUE,9,"Light",307.25,1124,3850,18.75
"5066",2000,TRUE,9,"Heavy",337,1300.75,3083,15.75
"5067",2000,TRUE,9,"Mixed",273,1210.75,3191.25,15.75
"5068",2000,FALSE,9,"None",318.75,1146.75,4385,21.25
"5069",2000,TRUE,10,"Light",265.5,1278.5,1489.5,8.25
"5070",2000,TRUE,10,"Heavy",218.25,1397.25,1315.25,7.75
"5071",2000,TRUE,10,"Mixed",330.25,1147.75,3814,18.75
"5072",2000,FALSE,10,"None",316.5,1155,3595.5,17.5
"5073",2000,TRUE,11,"Light",278.75,1214.5,2773.75,14
"5074",2000,TRUE,11,"Heavy",275.25,1273.75,2941.75,16.5
"5075",2000,TRUE,11,"Mixed",178.75,1465.5,1209.75,7.75
"5076",2000,FALSE,11,"None",306.75,1180,3645,18
"5077",2000,TRUE,12,"Light",289.75,1193.5,2735.75,14
"5078",2000,TRUE,12,"Heavy",237.5,1354.5,2717.5,14
"5079",2000,TRUE,12,"Mixed",156.5,1504.25,1333.25,8.25
"5080",2000,FALSE,12,"None",288.75,1207,3081,15.5
"5081",2000,TRUE,13,"Light",230.75,1350,2139.5,11.25
"5082",2000,TRUE,13,"Heavy",221,1371.75,2006,11.25
"5083",2000,TRUE,13,"Mixed",234.25,1340.75,2156.25,11.25
"5084",2000,FALSE,13,"None",222.75,1333.75,2419.75,12.5
"5085",2000,TRUE,14,"Light",206.5,1397,1926.5,10.25
"5086",2000,TRUE,14,"Heavy",204,1414.25,1717.75,9.5
"5087",2000,TRUE,14,"Mixed",218.75,1379.75,1741.75,9.5
"5088",2000,FALSE,14,"None",205.75,1398.75,1664.25,9.25
"5089",2000,TRUE,15,"Light",186.5,1438.75,1100,6.5
"5090",2000,TRUE,15,"Heavy",185,1387,1533.75,8.75
"5091",2000,TRUE,15,"Mixed",146.5,1499.75,881.25,6.75
"5092",2000,FALSE,15,"None",188.75,1394,1661.25,9.25
"5093",2000,TRUE,16,"Light",145.75,1506,860.75,5.75
"5094",2000,TRUE,16,"Heavy",166,1481.75,1028.25,7.5
"5095",2000,TRUE,16,"Mixed",159.25,1499,1127.25,6.75
"5096",2000,FALSE,16,"None",173.5,1454,1069.5,6.75
"5097",2000,TRUE,17,"Light",140.5,1638.5,653,4.75
"5098",2000,TRUE,17,"Heavy",151.5,1513.5,932.75,6
"5099",2000,TRUE,17,"Mixed",147.75,1505.5,914.5,5.75
"5100",2000,FALSE,17,"None",151,1496.5,873.75,5.5
"5101",2000,TRUE,8,"Light",366.75,1065.25,5905.75,27.25
"5102",2000,TRUE,8,"Heavy",354,1131.25,4900,23.75
"5103",2000,TRUE,8,"Mixed",370.5,1036.75,5184,24.75
"5104",2000,FALSE,8,"None",392.5,981,5899.25,28
"5105",2000,TRUE,9,"Light",370.25,1045,4954.5,24
"5106",2000,TRUE,9,"Heavy",315,1173.5,3296.75,16.75
"5107",2000,TRUE,9,"Mixed",350.5,1083,3809.75,18.75
"5108",2000,FALSE,9,"None",340.75,1080.75,4421.25,21.75
"5109",2000,TRUE,10,"Light",298.75,1130.25,3648,18
"5110",2000,TRUE,10,"Heavy",243.75,1345,1870.5,10.5
"5111",2000,TRUE,10,"Mixed",247.75,1317.5,1750.5,9.5
"5112",2000,FALSE,10,"None",331.75,1132.5,4038,19.5
"5113",2000,TRUE,11,"Light",215.5,1287.5,2651,13.75
"5114",2000,TRUE,11,"Heavy",143.75,1519,655.75,4.75
"5115",2000,TRUE,11,"Mixed",235.75,1312.75,1334.75,9.5
"5116",2000,FALSE,11,"None",293,1270.25,3105.25,15.75
"5117",2000,TRUE,12,"Light",281,1245.5,2745.25,14.25
"5118",2000,TRUE,12,"Heavy",110,1593.5,230.75,3.5
"5119",2000,TRUE,12,"Mixed",106.25,1593.75,275.5,3.5
"5120",2000,FALSE,12,"None",257.75,1297.75,3150.75,16
"5121",2000,TRUE,13,"Light",218.5,1341.25,1971.75,10.75
"5122",2000,TRUE,13,"Heavy",98.75,1613.5,203.5,3.25
"5123",2000,TRUE,13,"Mixed",108,1600.75,203.75,3.5
"5124",2000,FALSE,13,"None",245.25,1303,2576.25,13.5
"5125",2000,TRUE,14,"Light",183,1367.75,1527.5,8.5
"5126",2000,TRUE,14,"Heavy",104,1607.25,28.5,3
"5127",2000,TRUE,14,"Mixed",64.5,1619.25,56.25,2.5
"5128",2000,FALSE,14,"None",173,1439.5,1255,7.25
"5129",2000,TRUE,15,"Light",124.25,1566,383.5,3.5
"5130",2000,TRUE,15,"Heavy",125.25,1618.5,492,4.5
"5131",2000,TRUE,15,"Mixed",89.75,1639.5,56,2.75
"5132",2000,FALSE,15,"None",152.25,1486.75,1012.75,6.5
"5133",2000,TRUE,16,"Light",132,1497.75,887,6.25
"5134",2000,TRUE,16,"Heavy",97.25,1616,313.25,3.75
"5135",2000,TRUE,16,"Mixed",86.25,1644.75,124.25,3
"5136",2000,FALSE,16,"None",143,1523.75,747,5.5
"5137",2000,TRUE,17,"Light",156.75,1492.25,895.5,6
"5138",2000,TRUE,17,"Heavy",93.5,1630.5,222,3.25
"5139",2000,TRUE,17,"Mixed",88.5,1641,19.75,2.5
"5140",2000,FALSE,17,"None",152,1472.5,879.75,6
"5141",2000,TRUE,8,"Light",367.25,1008.5,4501.75,22.25
"5142",2000,TRUE,8,"Heavy",336.25,1104.5,4088.5,19.5
"5143",2000,TRUE,8,"Mixed",336,1137,4883,23
"5144",2000,FALSE,8,"None",361.25,1099.5,4348.25,20.75
"5145",2000,TRUE,9,"Light",349,1080.5,4353.5,20.75
"5146",2000,TRUE,9,"Heavy",318.75,1111.75,3619.75,18
"5147",2000,TRUE,9,"Mixed",320.25,1089.75,3703.5,18.25
"5148",2000,FALSE,9,"None",346.25,1059.75,4644.25,22.75
"5149",2000,TRUE,10,"Light",300.75,1185.25,3680.5,18.5
"5150",2000,TRUE,10,"Heavy",316.5,1108.75,3421.25,16.75
"5151",2000,TRUE,10,"Mixed",232.75,1337.5,1533,9
"5152",2000,FALSE,10,"None",324,1121.25,3855.75,18.75
"5153",2000,TRUE,11,"Light",274.25,1234.75,2816.5,14.75
"5154",2000,TRUE,11,"Heavy",272,1192.25,3002.75,15
"5155",2000,TRUE,11,"Mixed",138.5,1525.75,380,4.25
"5156",2000,FALSE,11,"None",290,1215.5,3459.5,17.5
"5157",2000,TRUE,12,"Light",250.75,1311.75,2684.25,13.25
"5158",2000,TRUE,12,"Heavy",256.25,1300.5,2703.5,13.5
"5159",2000,TRUE,12,"Mixed",240,1336.5,2456.25,12.75
"5160",2000,FALSE,12,"None",264.75,1226,2644,13.25
"5161",2000,TRUE,13,"Light",210.75,1357.75,1969,10.5
"5162",2000,TRUE,13,"Heavy",217.25,1722.5,2300.75,12
"5163",2000,TRUE,13,"Mixed",155.25,1516.75,1086.5,8.25
"5164",2000,FALSE,13,"None",234,1301.5,1969.25,10.75
"5165",2000,TRUE,14,"Light",219.25,1343.5,2011.25,10.75
"5166",2000,TRUE,14,"Heavy",216.75,1364.75,1901.25,10
"5167",2000,TRUE,14,"Mixed",206.25,1367.75,1769.5,9.75
"5168",2000,FALSE,14,"None",217.25,1343,1776.5,9.75
"5169",2000,TRUE,15,"Light",184,1512.75,1500,8.75
"5170",2000,TRUE,15,"Heavy",191.5,1406,1584.25,8.5
"5171",2000,TRUE,15,"Mixed",179.5,1593.5,1440.5,8.25
"5172",2000,FALSE,15,"None",173,1466.25,1358.75,7.75
"5173",2000,TRUE,16,"Light",162,1492,1061.25,6.75
"5174",2000,TRUE,16,"Heavy",122.5,1568.25,11,2.5
"5175",2000,TRUE,16,"Mixed",161.5,1483.5,1130.75,6.75
"5176",2000,FALSE,16,"None",159,1500.5,1108.5,7
"5177",2000,TRUE,17,"Light",144,1509.5,850.5,5.5
"5178",2000,TRUE,17,"Heavy",147.75,1574,854.25,5.75
"5179",2000,TRUE,17,"Mixed",124.75,1560,416.25,4
"5180",2000,FALSE,17,"None",153,1489.25,975,6.25
"5181",2000,TRUE,8,"Light",355.25,1091,5315,25
"5182",2000,TRUE,8,"Heavy",343.25,1190.5,4114.5,19.75
"5183",2000,TRUE,8,"Mixed",344.75,1065,4845.75,22.75
"5184",2000,FALSE,8,"None",350.5,1132,3676.5,17.75
"5185",2000,TRUE,9,"Light",317.5,1183,4176.75,20
"5186",2000,TRUE,9,"Heavy",315.5,1171.5,4395.5,21
"5187",2000,TRUE,9,"Mixed",327,1560.25,4148,19.75
"5188",2000,FALSE,9,"None",283.75,1259.75,3951.25,19
"5189",2000,TRUE,10,"Light",300.5,1175,3087.5,15.25
"5190",2000,TRUE,10,"Heavy",273.5,1179.5,2511.75,12.5
"5191",2000,TRUE,10,"Mixed",255.75,1291.25,2010,10.5
"5192",2000,FALSE,10,"None",296.5,1209.5,3044.5,15.25
"5193",2000,TRUE,11,"Light",281.75,1221,2865.75,14.5
"5194",2000,TRUE,11,"Heavy",278.5,1241.25,2808.5,14.25
"5195",2000,TRUE,11,"Mixed",184.75,1427.75,1564.25,9.25
"5196",2000,FALSE,11,"None",286.25,1189.75,2545.5,12.5
"5197",2000,TRUE,12,"Light",252.5,1287.25,2336,12
"5198",2000,TRUE,12,"Heavy",260,1268,2525.75,12.75
"5199",2000,TRUE,12,"Mixed",250,1298,2602.5,13
"5200",2000,FALSE,12,"None",276.25,1266.5,2853.5,14.25
"5201",2000,TRUE,13,"Light",230.25,1360.25,2200.5,11.5
"5202",2000,TRUE,13,"Heavy",226.75,1353.75,2060.75,10.75
"5203",2000,TRUE,13,"Mixed",209.25,1321.75,2267.25,11.5
"5204",2000,FALSE,13,"None",229.75,1325.25,1755,9.5
"5205",2000,TRUE,14,"Light",195,1422,1416,8.25
"5206",2000,TRUE,14,"Heavy",188.25,1393.5,1717,9.25
"5207",2000,TRUE,14,"Mixed",202.25,1420.5,1633.5,10.25
"5208",2000,FALSE,14,"None",215.75,1383.25,2027.25,11
"5209",2000,TRUE,15,"Light",148.5,1507.5,938.25,6.25
"5210",2000,TRUE,15,"Heavy",181,1427.5,1285.75,7.75
"5211",2000,TRUE,15,"Mixed",145,1519.25,801.75,6.75
"5212",2000,FALSE,15,"None",171.75,1449.75,1407,8
"5213",2000,TRUE,16,"Light",162.5,1477.5,1181.5,7
"5214",2000,TRUE,16,"Heavy",174.25,1458.5,1095.25,6.75
"5215",2000,TRUE,16,"Mixed",167.25,1479,1249.25,7.25
"5216",2000,FALSE,16,"None",169.75,1464.5,1298.5,7.5
"5217",2000,TRUE,17,"Light",150.25,1514.25,939.5,6
"5218",2000,TRUE,17,"Heavy",142.25,1511.5,896.5,6
"5219",2000,TRUE,17,"Mixed",148.25,1521.75,749.5,5.25
"5220",2000,FALSE,17,"None",136.5,1543.5,478,4.25
"5221",2000,TRUE,8,"Light",381.75,1001.75,5571.5,26.75
"5222",2000,TRUE,8,"Heavy",350.5,1066.25,4279.5,20.25
"5223",2000,TRUE,8,"Mixed",289,1186.75,3187.75,16
"5224",2000,FALSE,8,"None",328.5,1073.25,4495.5,21.5
"5225",2000,TRUE,9,"Light",305.5,1232.75,3833,18.5
"5226",2000,TRUE,9,"Heavy",361.25,1098.25,4235.75,20.25
"5227",2000,TRUE,9,"Mixed",327,1128.75,3917.25,20
"5228",2000,FALSE,9,"None",296.75,1128.75,4102.75,19.5
"5229",2000,TRUE,10,"Light",308.25,1203.75,3999,19
"5230",2000,TRUE,10,"Heavy",312,1095.5,3927.25,18.75
"5231",2000,TRUE,10,"Mixed",308.25,1112.5,3956.5,18.75
"5232",2000,FALSE,10,"None",317.5,1189.5,4172.5,20
"5233",2000,TRUE,11,"Light",292.5,1227.75,3387.5,16.75
"5234",2000,TRUE,11,"Heavy",272.25,1263.5,2942.25,14.5
"5235",2000,TRUE,11,"Mixed",262.75,1288.25,2225,11.5
"5236",2000,FALSE,11,"None",274.5,1207.25,2763.25,13.75
"5237",2000,TRUE,12,"Light",253,1297.5,2479.25,12.75
"5238",2000,TRUE,12,"Heavy",127.75,1546.75,404.75,4
"5239",2000,TRUE,12,"Mixed",258,1496.25,2520.5,13
"5240",2000,FALSE,12,"None",254.25,1284.5,2680.25,14
"5241",2000,TRUE,13,"Light",240,1328,2278.25,11.75
